BLDG_NM,THING_AMT,address,latitude,longitude,THING_AMT_KOR
선영아트빌,23000,서울특별시 광진구 중곡동 0293-0012 선영아트빌,37.5692646763431,127.087515116081,2억 3천
선진빌,63500,서울특별시 광진구 자양동 0665-0007 선진빌,37.5300455314423,127.083465993835,6억 3천
선화빌라2차,31500,서울특별시 광진구 중곡동 0112-0022 선화빌라2차,37.553542309229,127.090710428835,3억 1천
선화빌라8차,35000,서울특별시 광진구 중곡동 0162-0022 선화빌라8차,37.5610782111596,127.080972117763,3억 5천
성동강변파크빌101(강변타워),85000,서울특별시 광진구 구의동 0657-0000 성동강변파크빌101(강변타워),37.5378385435946,127.092780543253,8억 5천
성심하이츠,24500,서울특별시 광진구 능동 0247-0010 성심하이츠,37.5540879271096,127.085679382397,2억 4천
성원,67700,서울특별시 광진구 중곡동 0681-0000 성원,37.5711840707054,127.07961710743,6억 7천
성원쌍떼빌,49000,서울특별시 광진구 구의동 0029-0001 성원쌍떼빌,37.5538130047822,127.092291866878,4억 9천
성지하이츠,18500,서울특별시 광진구 구의동 0252-0014 성지하이츠,37.538959252643,127.083675182932,1억 8천
세림에버빌,31000,서울특별시 광진구 구의동 0241-0074 세림에버빌,37.540324339014,127.088158711434,3억 1천
세림에버빌2차,30000,서울특별시 광진구 구의동 0249-0004 세림에버빌2차,37.5417620761955,127.086435958102,3억
세림에버빌3차,55000,서울특별시 광진구 자양동 0614-0011 세림에버빌3차,37.5341383748431,127.077994072121,5억 5천
세림에버빌6차A,47000,서울특별시 광진구 자양동 0631-0010 세림에버빌6차A,37.5338015904278,127.081840954803,4억 7천
세안빌라,22000,서울특별시 광진구 중곡동 0150-0190 세안빌라,37.5608366854156,127.086516956577,2억 2천
세양,155000,서울특별시 광진구 구의동 0658-0000 세양,37.537581685889,127.093898450026,15억 5천
세운파크맨션,33000,서울특별시 광진구 군자동 0088-0039 세운파크맨션,37.5526028147959,127.075229917526,3억 3천
세원그린빌,43800,서울특별시 광진구 구의동 0052-0004 세원그린빌,37.5523855021474,127.090965580194,4억 3천
세종빌라,34000,서울특별시 광진구 구의동 0210-0031 세종빌라,37.5401803922254,127.091200020498,3억 4천
세종스마트빌(101-49),35000,서울특별시 광진구 중곡동 0101-0049 세종스마트빌(101-49),37.5578404150935,127.093838190677,3억 5천
세종아트빌,53000,서울특별시 광진구 군자동 0001-0014 세종아트빌,37.554782372686,127.077529054017,5억 3천
세종에버그린,27500,서울특별시 광진구 화양동 0017-0092 세종에버그린,37.5465241135469,127.069233126195,2억 7천
세종에버그린(101동),31400,서울특별시 광진구 화양동 0017-0068 세종에버그린(101동),37.5466365212341,127.069296147123,3억 1천
세진빌라,33000,서울특별시 광진구 화양동 0037-0094 세진빌라,37.5442259807989,127.066328539945,3억 3천
센토레아빌(678-12),30000,서울특별시 광진구 자양동 0678-0012 센토레아빌(678-12),37.5312956800993,127.084592306367,3억
센트럴리버뷰,115000,서울특별시 광진구 자양동 0193-0013 센트럴리버뷰,37.5345758582108,127.061601979555,11억 5천
센트럴빌,25400,서울특별시 광진구 구의동 0253-0019 센트럴빌,37.5447415604241,127.083216908942,2억 5천
소망아트빌,17500,서울특별시 광진구 중곡동 0602-0002 소망아트빌,37.5706384179094,127.08727946398,1억 7천
솔렌시아,30000,서울특별시 광진구 구의동 0251-0177 솔렌시아,37.5412695715072,127.083963812744,3억
솔렌시아2,33200,서울특별시 광진구 구의동 0236-0025 솔렌시아2,37.5429466395997,127.084667929872,3억 3천
솔리드하우스(구의),43000,서울특별시 광진구 구의동 0068-0030 솔리드하우스(구의),37.5456911654079,127.086296330421,4억 3천
송림빌,59900,서울특별시 광진구 자양동 0678-0030 송림빌,37.5312956800993,127.084592306367,5억 9천
송정빌라,41000,서울특별시 광진구 군자동 0346-0011 송정빌라,37.5507410106814,127.070529158458,4억 1천
수플러스(340-10),40000,서울특별시 광진구 중곡동 0340-0010 수플러스(340-10),37.5611193905758,127.083297824169,4억
수호아트빌,70000,서울특별시 광진구 자양동 0640-0035 수호아트빌,37.5297405635131,127.07871129071,7억
스마트빌,44800,서울특별시 광진구 중곡동 0290-0001 스마트빌,37.5700181189374,127.085878739828,4억 4천
스위트자양3차,64000,서울특별시 광진구 자양동 0843-0001 스위트자양3차,37.5377615783372,127.06470436459,6억 4천
스카이빌,49000,서울특별시 광진구 능동 0254-0019 스카이빌,37.5528319306567,127.08728630761,4억 9천
스카이빌라트,51000,서울특별시 광진구 자양동 0225-0044 스카이빌라트,37.538765497388,127.077117128116,5억 1천
스타빌,48000,서울특별시 광진구 자양동 0225-0014 스타빌,37.5385934313907,127.078311339663,4억 8천
스타빌리지,34700,서울특별시 광진구 중곡동 0150-0239 스타빌리지,37.5597340693354,127.084619580281,3억 4천
스타파크,79500,서울특별시 광진구 구의동 0059-0001 스타파크,37.5490111663673,127.092022274837,7억 9천
스타파크아파트,65000,서울특별시 광진구 구의동 0080-0037 스타파크아파트,37.5456758574304,127.085540979439,6억 5천
스테이 더 디자이너스 군자,21000,서울특별시 광진구 군자동 0473-0021 스테이 더 디자이너스 군자,37.5573424357159,127.077849731446,2억 1천
시그니처601,59900,서울특별시 광진구 자양동 0601-0010 시그니처601,37.5324325547136,127.075710064978,5억 9천
시원빌라,33500,서울특별시 광진구 광장동 0413-0015 시원빌라,37.5427102805436,127.098525301478,3억 3천
시티빌리지가동,36500,서울특별시 광진구 군자동 0367-0008 시티빌리지가동,37.5493467367026,127.07242956758,3억 6천
신덕하이빌,63000,서울특별시 광진구 구의동 0224-0007 신덕하이빌,37.54241949393,127.090343346083,6억 3천
신덕하이빌타워,29600,서울특별시 광진구 구의동 0224-0064 신덕하이빌타워,37.5425788519047,127.090380992304,2억 9천
신도브래뉴오피스텔,15000,서울특별시 광진구 구의동 0251-0034 신도브래뉴오피스텔,37.5399987781768,127.083488515628,1억 5천
신동빌,25000,서울특별시 광진구 중곡동 0220-0049 신동빌,37.5657701854646,127.083251275188,2억 5천
신동아파밀리에,143000,서울특별시 광진구 광장동 0250-0000 신동아파밀리에,37.5469362093814,127.10483401307,14억 3천
신세계빌라,50200,서울특별시 광진구 자양동 0221-0008 신세계빌라,37.5362911119994,127.080710647654,5억
신영아트빌,27800,서울특별시 광진구 중곡동 0193-0038 신영아트빌,37.5653242835392,127.081441464479,2억 7천
신원리브웰 화양동 주상복합,18000,서울특별시 광진구 화양동 0111-0088 신원리브웰 화양동 주상복합,37.5456665249179,127.073727895881,1억 8천
신원캐스빌B동,29200,서울특별시 광진구 중곡동 0239-0043 신원캐스빌B동,37.5639279556125,127.079002140929,2억 9천
신일맨숀,42400,서울특별시 광진구 구의동 0036-0016 신일맨숀,37.5504630781693,127.096040992463,4억 2천
신한베스트빌(114-6),40000,서울특별시 광진구 중곡동 0114-0006 신한베스트빌(114-6),37.5531009111386,127.09059219728,4억
신한베스트빌(114-7),48000,서울특별시 광진구 중곡동 0114-0007 신한베스트빌(114-7),37.5530260581229,127.090331024267,4억 8천
신향빌라,75000,서울특별시 광진구 중곡동 0018-0024 신향빌라,37.566113658717,127.087469323138,7억 5천
신현빌,30025,서울특별시 광진구 군자동 0060-0005 신현빌,37.555131482598,127.074348353066,3억
신혼연립A동,12800,서울특별시 광진구 구의동 0050-0028 신혼연립A동,37.5522741402949,127.091546565211,1억 2천
써미트빌,31700,서울특별시 광진구 구의동 0043-0004 써미트빌,37.5504770769605,127.094997395395,3억 1천
씨즈건대힐스,17000,서울특별시 광진구 화양동 0530-0000 씨즈건대힐스,37.5461943770105,127.074657001323,1억 7천
씨티빌라,63000,서울특별시 광진구 자양동 0624-0008 씨티빌라,37.5347047018493,127.081524804745,6억 3천
아너스빌(231-8),37500,서울특별시 광진구 구의동 0231-0008 아너스빌(231-8),37.5435029602901,127.089018926407,3억 7천
아너스빌(241-47),53000,서울특별시 광진구 구의동 0241-0047 아너스빌(241-47),37.5404570095342,127.087494673247,5억 3천
아성뜨란채,34500,서울특별시 광진구 중곡동 0133-0001 아성뜨란채,37.5567342845826,127.083869570746,3억 4천
아성빌,74000,서울특별시 광진구 능동 0240-0029 아성빌,37.5530062835033,127.082123259506,7억 4천
아스하임,18200,서울특별시 광진구 구의동 0243-0056 아스하임,37.5384278865119,127.088075578146,1억 8천
아지(AZ)0213,14500,서울특별시 광진구 중곡동 0648-0014 아지(AZ)0213,37.5581817341845,127.079577126883,1억 4천
아차산포레안,92000,서울특별시 광진구 구의동 0663-0000 아차산포레안,37.547855981863,127.09307529677,9억 2천
아차산한라아파트,78000,서울특별시 광진구 구의동 0662-0000 아차산한라아파트,37.5540171153721,127.09707993751,7억 8천
아크로리버,224000,서울특별시 광진구 구의동 0589-0010 아크로리버,37.5360517267301,127.092835806633,22억 4천
안다미로,57000,서울특별시 광진구 자양동 0770-0030 안다미로,37.5393818274503,127.081083636882,5억 7천
안틸리아 자양,37500,서울특별시 광진구 자양동 0680-0002 안틸리아 자양,37.5361391062664,127.084078219237,3억 7천
알토하우스,50750,서울특별시 광진구 구의동 0643-0002 알토하우스,37.5433874594721,127.082301789577,5억
알펜시아5차,44500,서울특별시 광진구 구의동 0207-0013 알펜시아5차,37.5416674220574,127.093022342158,4억 4천
애드하우징,29400,서울특별시 광진구 군자동 0355-0016 애드하우징,37.5494431916541,127.068421156566,2억 9천
애플밸리,48000,서울특별시 광진구 구의동 0239-0007 애플밸리,37.5429353588104,127.088502154277,4억 8천
양곡빌라,25000,서울특별시 광진구 구의동 0220-0060 양곡빌라,37.5398744472286,127.089862217455,2억 5천
어반캐슬(685-3),103000,서울특별시 광진구 자양동 0685-0003 어반캐슬(685-3),37.531598219294,127.086481701227,10억 3천
에덴빌25차,41500,서울특별시 광진구 중곡동 0030-0069 에덴빌25차,37.5641496832158,127.085728708731,4억 1천
에버그린,33500,서울특별시 광진구 구의동 0669-0000 에버그린,37.5510752913744,127.092101539579,3억 3천
에비앙하우스,69500,서울특별시 광진구 자양동 0639-0022 에비앙하우스,37.5302558701428,127.078945343379,6억 9천
에스케이,84000,서울특별시 광진구 중곡동 0292-0000 에스케이,37.5688661073555,127.086494548803,8억 4천
에코하임,34500,서울특별시 광진구 자양동 0634-0026 에코하임,37.5332646043573,127.080910585134,3억 4천
에피소드1,24000,서울특별시 광진구 군자동 0355-0005 에피소드1,37.5494431916541,127.068421156566,2억 4천
엘림퍼스트중곡동,55000,서울특별시 광진구 중곡동 0190-0029 엘림퍼스트중곡동,37.5663848032316,127.07803594337,5억 5천
엘케이플레이스3차(832-16),56000,서울특별시 광진구 자양동 0832-0016 엘케이플레이스3차(832-16),37.5390050703175,127.063836685016,5억 6천
연리지,44800,서울특별시 광진구 중곡동 0166-0021 연리지,37.5653039037121,127.083274525811,4억 4천
연리지7,32700,서울특별시 광진구 중곡동 0117-0032 연리지7,37.5551441657454,127.087765801731,3억 2천
연옥빌라,29000,서울특별시 광진구 중곡동 0103-0001 연옥빌라,37.5575341774877,127.095398170708,2억 9천
영동공영빌라,19000,서울특별시 광진구 중곡동 0147-0034 영동공영빌라,37.5608897864169,127.089138189637,1억 9천
영풍아트빌,27300,서울특별시 광진구 자양동 0647-0006 영풍아트빌,37.52918102226,127.081005165971,2억 7천
영하우스,29500,서울특별시 광진구 중곡동 0247-0057 영하우스,37.5628113709102,127.077887339845,2억 9천
예건에버빌,35000,서울특별시 광진구 자양동 0229-0061 예건에버빌,37.5357502122973,127.078345703786,3억 5천
예다움,56700,서울특별시 광진구 자양동 0229-0021 예다움,37.5348780585404,127.07818752368,5억 6천
예닮,40000,서울특별시 광진구 자양동 0611-0001 예닮,37.5351596346249,127.076516361039,4억
예스홈,37500,서울특별시 광진구 중곡동 0033-0037 예스홈,37.5626120012892,127.084158893328,3억 7천
예인빌라,27000,서울특별시 광진구 구의동 0617-0022 예인빌라,37.5479055044997,127.086235172956,2억 7천
오렌지하우스,52000,서울특별시 광진구 능동 0239-0014 오렌지하우스,37.5539164325977,127.082952104186,5억 2천
오렌지하우스(2차),89000,서울특별시 광진구 자양동 0595-0003 오렌지하우스(2차),37.5304717527302,127.077855509557,8억 9천
오렌지하우스(598-2),78500,서울특별시 광진구 자양동 0598-0002 오렌지하우스(598-2),37.5312324230583,127.076684882479,7억 8천
오렌지하우스6차,62500,서울특별시 광진구 자양동 0584-0018 오렌지하우스6차,37.5309802708975,127.07437121215,6억 2천
오페라하우스(686),23000,서울특별시 광진구 중곡동 0686-0000 오페라하우스(686),37.5687976555665,127.080472347781,2억 3천
온세하이츠빌,45500,서울특별시 광진구 구의동 0242-0025 온세하이츠빌,37.5394936514574,127.08762853457,4억 5천
올리브벨리,23000,서울특별시 광진구 중곡동 0075-0018 올리브벨리,37.5584846052457,127.092496708471,2억 3천
와이엔 오피스텔,14700,서울특별시 광진구 구의동 0218-0015 와이엔 오피스텔,37.538558624488,127.091972089305,1억 4천
와이엔빌라비동,36000,서울특별시 광진구 중곡동 0030-0003 와이엔빌라비동,37.5637948076922,127.085815794815,3억 6천
와이엔썬라이즈,47000,서울특별시 광진구 구의동 0241-0069 와이엔썬라이즈,37.5399717186094,127.088117335992,4억 7천
와이엔캐슬(중곡동175-61),29000,서울특별시 광진구 중곡동 0175-0061 와이엔캐슬(중곡동175-61),37.5692589889963,127.080833141325,2억 9천
와이엔캐슬(중곡동233-23호),44800,서울특별시 광진구 중곡동 0233-0023 와이엔캐슬(중곡동233-23호),37.5649950184962,127.078712488389,4억 4천
와이엠프라젠스파,78000,서울특별시 광진구 자양동 0663-0021 와이엠프라젠스파,37.5306576527168,127.082724617815,7억 8천
와이위드미,75000,서울특별시 광진구 자양동 0231-0064 와이위드미,37.5361378974878,127.08011432604,7억 5천
용마맨숀,56500,서울특별시 광진구 중곡동 0018-0025 용마맨숀,37.5663099452973,127.086791546008,5억 6천
용마빌,32000,서울특별시 광진구 중곡동 0134-0055 용마빌,37.5572009471084,127.083564518629,3억 2천
용마캐스빌,25300,서울특별시 광진구 중곡동 0288-0014 용마캐스빌,37.5699989034936,127.087506806334,2억 5천
용마하이빌(143-68),21000,서울특별시 광진구 중곡동 0143-0068 용마하이빌(143-68),37.5615861626249,127.090798729046,2억 1천
용마홈타운,39900,서울특별시 광진구 구의동 0661-0000 용마홈타운,37.5505678209806,127.096536001514,3억 9천
용빌라,30000,서울특별시 광진구 구의동 0061-0038 용빌라,37.5466714318875,127.090886779627,3억
용성아트빌,20000,서울특별시 광진구 중곡동 0104-0016 용성아트빌,37.5573828304271,127.095595696661,2억
우리랑하이빌,59500,서울특별시 광진구 자양동 0683-0020 우리랑하이빌,37.5331867554481,127.087728411352,5억 9천
우리랑하이빌II,97799,서울특별시 광진구 자양동 0686-0008 우리랑하이빌II,37.5310551994677,127.087076398299,9억 7천
우리빌(122-19),25500,서울특별시 광진구 중곡동 0122-0019 우리빌(122-19),37.5573848528874,127.08679466119,2억 5천
우리빌(632-0),49900,서울특별시 광진구 자양동 0632-0000 우리빌(632-0),37.5337774203479,127.082392714976,4억 9천
우방리버파크,184500,서울특별시 광진구 자양동 0793-0000 우방리버파크,37.5312363568684,127.070517350129,18억 4천
우석디자인빌,65000,서울특별시 광진구 자양동 0231-0008 우석디자인빌,37.5360439966382,127.080536139564,6억 5천
우석메이빌,75000,서울특별시 광진구 자양동 0603-0023 우석메이빌,37.5320497274074,127.076952272319,7억 5천
우성1,98300,서울특별시 광진구 자양동 0579-0000 우성1,37.5344089874125,127.075573577702,9억 8천
우성2,99000,서울특별시 광진구 자양동 0520-0002 우성2,37.5332682453268,127.073984735652,9억 9천
우성3,95500,서울특별시 광진구 자양동 0516-0000 우성3,37.53601431485,127.071647065678,9억 5천
우성4,85000,서울특별시 광진구 자양동 0578-0000 우성4,37.535229646208,127.075811892522,8억 5천
우성5,120500,서울특별시 광진구 자양동 0553-0041 우성5,37.5347888300631,127.071256458124,12억
우성6,135500,서울특별시 광진구 자양동 0515-0001 우성6,37.5367334966311,127.070594373344,13억 5천
우성골든빌라,39700,서울특별시 광진구 자양동 0513-0002 우성골든빌라,37.5359217346748,127.07052843728,3억 9천
우성타워빌라,34000,서울특별시 광진구 구의동 0061-0012 우성타워빌라,37.5467783275644,127.090132922897,3억 4천
우송빌리지,20000,서울특별시 광진구 중곡동 0293-0010 우송빌리지,37.5692664968873,127.08773290391,2억
우신,48500,서울특별시 광진구 구의동 0208-0052 우신,37.5415169496626,127.092109808531,4억 8천
우신하이츠빌라,29900,서울특별시 광진구 구의동 0235-0039 우신하이츠빌라,37.5439123658889,127.0854942679,2억 9천
우암가든빌라,16000,서울특별시 광진구 중곡동 0190-0001 우암가든빌라,37.5676962498527,127.078778491795,1억 6천
욱현빌라,39000,서울특별시 광진구 자양동 0669-0019 욱현빌라,37.5290076162535,127.084173617871,3억 9천
욱현빌라(14차),35000,서울특별시 광진구 구의동 0024-0002 욱현빌라(14차),37.5529547565164,127.095077721863,3억 5천
욱현빌라(23-1),12800,서울특별시 광진구 구의동 0023-0001 욱현빌라(23-1),37.5530447888523,127.095496224564,1억 2천
욱현빌라(28-41),28300,서울특별시 광진구 구의동 0028-0041 욱현빌라(28-41),37.5539546699543,127.09260088541,2억 8천
욱현스카이빌,33000,서울특별시 광진구 구의동 0043-0018 욱현스카이빌,37.5498769097139,127.095348123846,3억 3천
욱현하이브(73-70),19800,서울특별시 광진구 중곡동 0073-0070 욱현하이브(73-70),37.5587481405058,127.095447932358,1억 9천
욱현하이브Ⅲ,15750,서울특별시 광진구 중곡동 0699-0000 욱현하이브Ⅲ,37.5545660100192,127.087867657521,1억 5천
욱현하이브빌,42500,서울특별시 광진구 중곡동 0111-0004 욱현하이브빌,37.5538968558484,127.091870521566,4억 2천
욱현하이브빌(253-10),41000,서울특별시 광진구 능동 0253-0010 욱현하이브빌(253-10),37.5525156269882,127.086501904636,4억 1천
욱현하이브빌(593-24),50400,서울특별시 광진구 자양동 0593-0024 욱현하이브빌(593-24),37.5294212738821,127.07647870828,5억
워커힐,365000,서울특별시 광진구 광장동 0145-0008 워커힐,37.5505202819769,127.106554627171,36억 5천
워커힐빌,15500,서울특별시 광진구 구의동 0043-0002 워커힐빌,37.5506324719008,127.095477982451,1억 5천
"워커힐파크빌(가동,나동)",46200,"서울특별시 광진구 광장동 0372-0001 워커힐파크빌(가동,나동)",37.5508814614496,127.101684798726,4억 6천
워커힐푸르지오,150000,서울특별시 광진구 광장동 0148-0004 워커힐푸르지오,37.5496541994049,127.108873720121,15억
워커힐현대빌,89000,서울특별시 광진구 광장동 0105-0000 워커힐현대빌,37.5517561975637,127.11036187775,8억 9천
원빌라,59700,서울특별시 광진구 자양동 0775-0005 원빌라,37.5382039791356,127.079984267276,5억 9천
월드리버빌(648-3),84650,서울특별시 광진구 자양동 0648-0003 월드리버빌(648-3),37.5299795041539,127.080324392072,8억 4천
월드빌,27000,서울특별시 광진구 중곡동 0053-0022 월드빌,37.5585057182982,127.084524592994,2억 7천
월드빌리지,55000,서울특별시 광진구 화양동 0042-0015 월드빌리지,37.5429246857161,127.065163028228,5억 5천
월드하우스(129-33),43000,서울특별시 광진구 중곡동 0129-0033 월드하우스(129-33),37.5569203892007,127.085435336775,4억 3천
월드하우스(18-12),35500,서울특별시 광진구 중곡동 0018-0012 월드하우스(18-12),37.5675288562974,127.086485871442,3억 5천
월드하우스(70-6),40000,서울특별시 광진구 중곡동 0070-0006 월드하우스(70-6),37.5591073171881,127.092913636894,4억
위너스빌,53000,서울특별시 광진구 군자동 0299-0000 위너스빌,37.5520539088163,127.075821574992,5억 3천
위너스힐(111-89),90000,서울특별시 광진구 화양동 0111-0089 위너스힐(111-89),37.5456009634695,127.073966029845,9억
유니빌Ⅲ,25500,서울특별시 광진구 광장동 0339-0003 유니빌Ⅲ,37.5483424207937,127.107810234145,2억 5천
유림,70000,서울특별시 광진구 자양동 0770-0001 유림,37.5392069743715,127.081169666911,7억
유안스타빌,49000,서울특별시 광진구 자양동 0229-0013 유안스타빌,37.534968911554,127.078546393012,4억 9천
유진아트빌라가동,35800,서울특별시 광진구 구의동 0023-0015 유진아트빌라가동,37.5529425429639,127.096472407636,3억 5천
유창아트빌,55000,서울특별시 광진구 중곡동 0048-0017 유창아트빌,37.5597459843245,127.082164949618,5억 5천
유천빌라,132400,서울특별시 광진구 광장동 0264-0001 유천빌라,37.5480379774461,127.10347534753,13억 2천
율리빌라,96000,서울특별시 광진구 자양동 0685-0031 율리빌라,37.531598219294,127.086481701227,9억 6천
이수섬,38000,서울특별시 광진구 자양동 0229-0001 이수섬,37.5362571947337,127.078767809928,3억 8천
이수하이빌,35000,서울특별시 광진구 중곡동 0232-0023 이수하이빌,37.5641663925543,127.079355421474,3억 5천
이스트폴,250000,서울특별시 광진구 자양동 0870-0000 이스트폴,37.5362819442695,127.087753081994,25억
이튼타워리버1차,160000,서울특별시 광진구 자양동 0510-0005 이튼타워리버1차,37.5369131584956,127.069680102229,16억
이튼타워리버2차,153900,서울특별시 광진구 자양동 0507-0006 이튼타워리버2차,37.5355051981789,127.069164103799,15억 3천
이튼타워리버3차,206500,서울특별시 광진구 자양동 0855-0000 이튼타워리버3차,37.5329892543915,127.068060255215,20억 6천
이튼타워리버5차,260000,서울특별시 광진구 자양동 0856-0000 이튼타워리버5차,37.5321855386616,127.06903104242,26억
이화빌리지(29-16),32200,서울특별시 광진구 구의동 0029-0016 이화빌리지(29-16),37.5536946453203,127.092596715874,3억 2천
이화아트빌리지,25500,서울특별시 광진구 구의동 0553-0001 이화아트빌리지,37.5554137446596,127.094983516882,2억 5천
일성파크,92500,서울특별시 광진구 군자동 0099-0000 일성파크,37.5512697055385,127.072627886348,9억 2천
일주빌라,40000,서울특별시 광진구 구의동 0233-0004 일주빌라,37.5443312928842,127.087756292492,4억
자양 호반써밋,47500,서울특별시 광진구 자양동 0861-0000 자양 호반써밋,37.5374300374627,127.068800532801,4억 7천
자양10차현대홈타운,154800,서울특별시 광진구 자양동 0792-0000 자양10차현대홈타운,37.5334495863743,127.070499521282,15억 4천
자양7차현대홈타운,166000,서울특별시 광진구 자양동 0788-0000 자양7차현대홈타운,37.5329778962287,127.069768196916,16억 6천
자양8차현대홈타운,178700,서울특별시 광진구 자양동 0789-0000 자양8차현대홈타운,37.5334859623824,127.07203305701,17억 8천
자양9차현대홈타운,151000,서울특별시 광진구 자양동 0790-0000 자양9차현대홈타운,37.5337410199579,127.069196416727,15억 1천
자양강변I-Park,179500,서울특별시 광진구 자양동 0809-0000 자양강변I-Park,37.5313074199095,127.069650109926,17억 9천
자양넥스빌,32000,서울특별시 광진구 자양동 0649-0007 자양넥스빌,37.530484044806,127.08061829374,3억 2천
자양동598-4,64500,서울특별시 광진구 자양동 0598-0004 자양동598-4,37.5312324230583,127.076684882479,6억 4천
자양동명진센트라임,40500,서울특별시 광진구 자양동 0219-0011 자양동명진센트라임,37.5364189766742,127.081870177833,4억
자양동현대,140000,서울특별시 광진구 자양동 0645-0005 자양동현대,37.5281164204926,127.082406512435,14억
자양드림빌,57500,서울특별시 광진구 자양동 0614-0008 자양드림빌,37.5341383748431,127.077994072121,5억 7천
자양리버사이드,64500,서울특별시 광진구 자양동 0639-0027 자양리버사이드,37.5302558701428,127.078945343379,6억 4천
자양리치빌V,59900,서울특별시 광진구 자양동 0046-0033 자양리치빌V,37.5352864357348,127.065529413524,5억 9천
자양리치빌Ⅲ,69000,서울특별시 광진구 자양동 0054-0007 자양리치빌Ⅲ,37.5355682917335,127.063675581025,6억 9천
자양삼성,98000,서울특별시 광진구 자양동 0787-0000 자양삼성,37.5322139950177,127.071628722208,9억 8천
자양우성7,82000,서울특별시 광진구 자양동 0783-0001 자양우성7,37.5363526161092,127.074596726286,8억 2천
자양하늘채베르,92300,서울특별시 광진구 자양동 0862-0000 자양하늘채베르,37.5326514628925,127.084527198828,9억 2천
자양현대5,94500,서울특별시 광진구 자양동 0642-0000 자양현대5,37.5286009922175,127.078281546378,9억 4천
자양현대6,164500,서울특별시 광진구 자양동 0786-0000 자양현대6,37.5328457586157,127.071658855725,16억 4천
자양호반써밋,97500,서울특별시 광진구 자양동 0861-0000 자양호반써밋,37.5374300374627,127.068800532801,9억 7천
자양힐101동,89500,서울특별시 광진구 자양동 0810-0000 자양힐101동,37.5401127232157,127.081730289398,8억 9천
장안빌라,47000,서울특별시 광진구 자양동 0660-0018 장안빌라,37.5322867158221,127.082519826493,4억 7천
