BLDG_NM,THING_AMT,address,latitude,longitude,THING_AMT_KOR
장원캐슬,38000,서울특별시 광진구 구의동 0248-0007 장원캐슬,37.5400213236368,127.086218624132,3억 8천
정든타운,45000,서울특별시 광진구 자양동 0649-0005 정든타운,37.530484044806,127.08061829374,4억 5천
정수아트빌(126-42),34900,서울특별시 광진구 중곡동 0126-0042 정수아트빌(126-42),37.5583188458847,127.086645444599,3억 4천
정수아트빌B동,17000,서울특별시 광진구 중곡동 0096-0027 정수아트빌B동,37.5548704323653,127.090524285542,1억 7천
정운빌라,31000,서울특별시 광진구 구의동 0210-0062 정운빌라,37.539967573202,127.091669220306,3억 1천
정익제이타워,17000,서울특별시 광진구 화양동 0111-0022 정익제이타워,37.546588932672,127.073059236964,1억 7천
정익제이타워1차,18700,서울특별시 광진구 중곡동 0639-0004 정익제이타워1차,37.5583245106357,127.077731011184,1억 8천
정익제이타워2차,19800,서울특별시 광진구 중곡동 0639-0006 정익제이타워2차,37.5581131300193,127.078014414076,1억 9천
정익제이타워2차102동,22400,서울특별시 광진구 화양동 0111-0037 정익제이타워2차102동,37.5468628715603,127.072269871354,2억 2천
정인빌B,49200,서울특별시 광진구 중곡동 0257-0008 정인빌B,37.561711160965,127.079111851095,4억 9천
정현빌라,40300,서울특별시 광진구 자양동 0654-0021 정현빌라,37.5325700791411,127.081874682118,4억
정화그린빌,40000,서울특별시 광진구 구의동 0060-0015 정화그린빌,37.5483244237524,127.091211526207,4억
제이와이빌라,43000,서울특별시 광진구 자양동 0227-0098 제이와이빌라,37.53758864738,127.075948924833,4억 3천
제이원하이텔,16500,서울특별시 광진구 자양동 0608-0021 제이원하이텔,37.5329822584672,127.076125729028,1억 6천
제이파크,135000,서울특별시 광진구 자양동 0055-0004 제이파크,37.5350286132454,127.063636880006,13억 5천
조일리더스빌,47000,서울특별시 광진구 구의동 0204-0004 조일리더스빌,37.5433727604284,127.092196505353,4억 7천
주성AURA,51500,서울특별시 광진구 중곡동 0130-0005 주성AURA,37.5556350613344,127.086007885908,5억 1천
주성아우라 오피스텔,14000,서울특별시 광진구 광장동 0120-0000 주성아우라 오피스텔,37.5507588208397,127.109266202988,1억 4천
주성힐스톤,71500,서울특별시 광진구 구의동 0664-0000 주성힐스톤,37.5433817680657,127.091155037089,7억 1천
주영빌라,28500,서울특별시 광진구 중곡동 0073-0023 주영빌라,37.5599646742063,127.095771934451,2억 8천
주원그린빌(169-110),31000,서울특별시 광진구 중곡동 0169-0110 주원그린빌(169-110),37.5684563590705,127.084217650445,3억 1천
준하우스,48400,서울특별시 광진구 구의동 0060-0068 준하우스,37.5486159925561,127.091553407401,4억 8천
준하우스빌(548-5),32000,서울특별시 광진구 중곡동 0548-0005 준하우스빌(548-5),37.5711014753028,127.084127014853,3억 2천
중곡1단지,45000,서울특별시 광진구 중곡동 0191-0077 중곡1단지,37.5663930801518,127.078867897689,4억 5천
중곡2단지,48300,서울특별시 광진구 중곡동 0190-0026 중곡2단지,37.5667790987175,127.078414071305,4억 8천
중곡동광덕,58000,서울특별시 광진구 중곡동 0683-0000 중곡동광덕,37.568459982887,127.079377521232,5억 8천
중곡메르디앙,48800,서울특별시 광진구 중곡동 0258-0001 중곡메르디앙,37.5614034503408,127.080077536995,4억 8천
중곡아트빌,19000,서울특별시 광진구 중곡동 0193-0028 중곡아트빌,37.5660245581403,127.081672453951,1억 9천
중곡에스하임3,40664,서울특별시 광진구 중곡동 0119-0009 중곡에스하임3,37.5547176476225,127.086771536252,4억
중곡트라움,35000,서울특별시 광진구 중곡동 0253-0008 중곡트라움,37.5619849926536,127.07620661419,3억 5천
중앙하이츠빌라,29500,서울특별시 광진구 중곡동 0097-0028 중앙하이츠빌라,37.5549537965262,127.091198329069,2억 9천
중원아트빌102,20000,서울특별시 광진구 중곡동 0106-0031 중원아트빌102,37.5560820907778,127.09387401233,2억
지우빌1차,33600,서울특별시 광진구 구의동 0638-0010 지우빌1차,37.5439019203918,127.08257370291,3억 3천
지은아트빌(617-3),47500,서울특별시 광진구 구의동 0617-0003 지은아트빌(617-3),37.5483795262322,127.086472794771,4억 7천
진성리버뷰,140000,서울특별시 광진구 자양동 0193-0002 진성리버뷰,37.5350572586674,127.061954475059,14억
진성빌,59500,서울특별시 광진구 자양동 0684-0005 진성빌,37.5326927895616,127.088020636314,5억 9천
진양아트빌,25000,서울특별시 광진구 중곡동 0239-0049 진양아트빌,37.5642573106801,127.078399996154,2억 5천
진양아트빌라,48000,서울특별시 광진구 자양동 0643-0009 진양아트빌라,37.5289587058647,127.079872348115,4억 8천
진연빌(610-3),77200,서울특별시 광진구 자양동 0610-0003 진연빌(610-3),37.5342900647094,127.076259773151,7억 7천
"진연빌(A,B동)",80000,"서울특별시 광진구 자양동 0803-0004 진연빌(A,B동)",37.5361438079325,127.076777824445,8억
진연빌10차,59990,서울특별시 광진구 자양동 0622-0007 진연빌10차,37.5341111911409,127.080108084918,5억 9천
진연빌2차,75500,서울특별시 광진구 자양동 0652-0037 진연빌2차,37.5314120831794,127.08100282705,7억 5천
진영베스트빌(45-24),43500,서울특별시 광진구 구의동 0045-0024 진영베스트빌(45-24),37.5508107320457,127.094753832311,4억 3천
진주빌라(10-7),69500,서울특별시 광진구 자양동 0010-0007 진주빌라(10-7),37.5397900060845,127.065833993292,6억 9천
청구,167000,서울특별시 광진구 광장동 0566-0000 청구,37.542465879397,127.096292344384,16억 7천
청구빌라(603-27),44500,서울특별시 광진구 자양동 0603-0027 청구빌라(603-27),37.5320497274074,127.076952272319,4억 4천
청라빌라(208-35),28000,서울특별시 광진구 구의동 0208-0035 청라빌라(208-35),37.5420553682686,127.091786626807,2억 8천
청록빌라,37900,서울특별시 광진구 자양동 0614-0050 청록빌라,37.5341383748431,127.077994072121,3억 7천
청솔빌라,35000,서울특별시 광진구 구의동 0043-0005 청솔빌라,37.5504987335561,127.095403914563,3억 5천
청수그린빌,31000,서울특별시 광진구 구의동 0052-0013 청수그린빌,37.5523540113767,127.090791149039,3억 1천
청운명가(235-28),42000,서울특별시 광진구 중곡동 0235-0028 청운명가(235-28),37.5652930134952,127.077569600862,4억 2천
청운빌라(208-46),35000,서울특별시 광진구 구의동 0208-0046 청운빌라(208-46),37.5418280342497,127.091917718437,3억 5천
청정팰리스,70000,서울특별시 광진구 자양동 0548-0000 청정팰리스,37.5374625048564,127.067968372685,7억
청호빌라,31000,서울특별시 광진구 화양동 0068-0001 청호빌라,37.5456286086276,127.071206347902,3억 1천
청호아트빌,34500,서울특별시 광진구 구의동 0644-0006 청호아트빌,37.5431421084744,127.082701408665,3억 4천
첼시하우스,43500,서울특별시 광진구 자양동 0677-0012 첼시하우스,37.5315419526742,127.085178748319,4억 3천
케이타워 오피스텔 A,14300,서울특별시 광진구 화양동 0021-0023 케이타워 오피스텔 A,37.5478131170568,127.068710945053,1억 4천
케이타워 오피스텔 B,14500,서울특별시 광진구 화양동 0021-0022 케이타워 오피스텔 B,37.5476898348204,127.068600046677,1억 4천
코지하우스,40000,서울특별시 광진구 광장동 0248-0019 코지하우스,37.546456041674,127.103638147719,4억
크레신타워3차,17000,서울특별시 광진구 구의동 0246-0014 크레신타워3차,37.5370438536158,127.084382917583,1억 7천
크로마하우스5차,67500,서울특별시 광진구 자양동 0227-0166 크로마하우스5차,37.537042503004,127.075602711389,6억 7천
키스톤하우스-7,68000,서울특별시 광진구 자양동 0227-0279 키스톤하우스-7,37.5358359484662,127.075500908574,6억 8천
타워더모스트광진아크로텔,30800,서울특별시 광진구 자양동 0779-0000 타워더모스트광진아크로텔,37.5375239543766,127.082272036701,3억
타임빌,52000,서울특별시 광진구 자양동 0227-0109 타임빌,37.5374999394631,127.076305245404,5억 2천
태라(중곡),57000,서울특별시 광진구 중곡동 0234-0047 태라(중곡),37.5647333374384,127.078081985738,5억 7천
태솔타운,65000,서울특별시 광진구 자양동 0679-0028 태솔타운,37.53205570176,127.084679941568,6억 5천
태언빌리지,93594,서울특별시 광진구 자양동 0690-0049 태언빌리지,37.5313121547892,127.088062232096,9억 3천
태영아트빌,31300,서울특별시 광진구 중곡동 0293-0032 태영아트빌,37.5692598645996,127.086954799058,3억 1천
태진빌리지,36000,서울특별시 광진구 구의동 0035-0010 태진빌리지,37.5515522056516,127.095706735403,3억 6천
테라리움구의,39000,서울특별시 광진구 구의동 0208-0037 테라리움구의,37.5418795733425,127.091683442241,3억 9천
테라팰리스 건대4차,48290,서울특별시 광진구 화양동 0002-0010 테라팰리스 건대4차,37.5448042098709,127.072660200155,4억 8천
테라팰리스건대1차,55000,서울특별시 광진구 화양동 0531-0000 테라팰리스건대1차,37.543926759636,127.068068952383,5억 5천
테라팰리스건대2차,80000,서울특별시 광진구 자양동 0860-0000 테라팰리스건대2차,37.5382459828861,127.077937363821,8억
테라팰리스중곡1,68000,서울특별시 광진구 중곡동 0624-0019 테라팰리스중곡1,37.5603668238581,127.076869110827,6억 8천
테라팰리스중곡Ⅱ,33000,서울특별시 광진구 중곡동 0624-0051 테라팰리스중곡Ⅱ,37.5606007301724,127.076857467116,3억 3천
테미하우스(121-45),35500,서울특별시 광진구 중곡동 0121-0045 테미하우스(121-45),37.5564454844413,127.086164319571,3억 5천
파라다이스리버빌,190000,서울특별시 광진구 자양동 0690-0058 파라다이스리버빌,37.5302264807888,127.088621201228,19억
파랑새빌라,90000,서울특별시 광진구 자양동 0683-0006 파랑새빌라,37.5331867554481,127.087728411352,9억
파랑새빌라(556-2),23000,서울특별시 광진구 구의동 0556-0002 파랑새빌라(556-2),37.5553833600695,127.09388320825,2억 3천
파랑새빌라(619-10),63000,서울특별시 광진구 자양동 0619-0010 파랑새빌라(619-10),37.533610644983,127.078693861166,6억 3천
파르네빌,110000,서울특별시 광진구 구의동 0587-0058 파르네빌,37.5360266774121,127.091219061459,11억
파인빌(150-79),31000,서울특별시 광진구 중곡동 0150-0079 파인빌(150-79),37.5618700222882,127.087638097653,3억 1천
파인캐슬,74500,서울특별시 광진구 구의동 0068-0023 파인캐슬,37.5462617445045,127.086942449589,7억 4천
파인힐빌,35000,서울특별시 광진구 구의동 0036-0014 파인힐빌,37.5508394539873,127.096116165198,3억 5천
파크홈Ⅰ,23000,서울특별시 광진구 중곡동 0191-0017 파크홈Ⅰ,37.5670616972219,127.079823933823,2억 3천
팔라티노(684-18),70000,서울특별시 광진구 자양동 0684-0018 팔라티노(684-18),37.5325886812712,127.088439579985,7억
팔라티노(684-19),71000,서울특별시 광진구 자양동 0684-0019 팔라티노(684-19),37.5325772598762,127.088290675894,7억 1천
퍼시픽빌리지C동,27000,서울특별시 광진구 중곡동 0170-0051 퍼시픽빌리지C동,37.5676459417376,127.08303320475,2억 7천
평강온새미로,36000,서울특별시 광진구 군자동 0466-0010 평강온새미로,37.5582545515632,127.075009583636,3억 6천
포시즌파크,42000,서울특별시 광진구 자양동 0589-0021 포시즌파크,37.5307091135724,127.073581706558,4억 2천
포제스 한강,495000,서울특별시 광진구 광장동 0188-0002 포제스 한강,37.5473964463737,127.109492483067,49억 5천
푸른빌라,28000,서울특별시 광진구 구의동 0254-0058 푸른빌라,37.5416950329561,127.083186592474,2억 8천
풍경채,51200,서울특별시 광진구 중곡동 0129-0005 풍경채,37.5564070188516,127.085659402599,5억 1천
풍미트윈빌B,56500,서울특별시 광진구 구의동 0202-0031 풍미트윈빌B,37.5425772254547,127.09351127883,5억 6천
퓨전빌,71000,서울특별시 광진구 구의동 0244-0006 퓨전빌,37.5386025419305,127.090874609025,7억 1천
프라임빌Ⅲ,64000,서울특별시 광진구 자양동 0664-0015 프라임빌Ⅲ,37.5301986024045,127.083987264985,6억 4천
플러스빌,34000,서울특별시 광진구 중곡동 0134-0044 플러스빌,37.5570507547209,127.083813337563,3억 4천
하나빌라,40000,서울특별시 광진구 능동 0160-0000 하나빌라,37.5535451912373,127.080918359188,4억
하늘쉐르빌,37000,서울특별시 광진구 군자동 0367-0010 하늘쉐르빌,37.5492854840638,127.072257612166,3억 7천
하우징허브이어짐,28800,서울특별시 광진구 중곡동 0124-0055 하우징허브이어짐,37.5580340984258,127.087179085089,2억 8천
하우트빌,39000,서울특별시 광진구 구의동 0251-0161 하우트빌,37.541357129364,127.084370126705,3억 9천
하이눈빌라,35000,서울특별시 광진구 중곡동 0150-0193 하이눈빌라,37.5604329789643,127.086598772256,3억 5천
하이뷰오피스텔,25000,서울특별시 광진구 화양동 0193-0000 하이뷰오피스텔,37.5473723706648,127.072295485009,2억 5천
하이브빌(104-79),38000,서울특별시 광진구 중곡동 0104-0079 하이브빌(104-79),37.5555285518877,127.093831443788,3억 8천
하이시티빌,45000,서울특별시 광진구 자양동 0669-0015 하이시티빌,37.5290076162535,127.084173617871,4억 5천
한가람빌리지,69669,서울특별시 광진구 자양동 0690-0053 한가람빌리지,37.5313121547892,127.088062232096,6억 9천
한강극동,139000,서울특별시 광진구 자양동 0057-0103 한강극동,37.5337685742881,127.064448158666,13억 9천
한강로얄,122000,서울특별시 광진구 자양동 0498-0002 한강로얄,37.5327127713092,127.070611061586,12억 2천
한강맨숀,142448,서울특별시 광진구 자양동 0689-0004 한강맨숀,37.5311681188657,127.088858657753,14억 2천
한강빌라,80000,서울특별시 광진구 구의동 0587-0069 한강빌라,37.5372634939351,127.090145456311,8억
한강삼성그린빌,70000,서울특별시 광진구 자양동 0597-0003 한강삼성그린빌,37.5311102689409,127.077342533316,7억
한강성원,97000,서울특별시 광진구 자양동 0831-0001 한강성원,37.5332585587887,127.066005089171,9억 7천
한강아남,89900,서울특별시 광진구 자양동 0830-0000 한강아남,37.5333808893661,127.065076657108,8억 9천
한강아르떼빌,70000,서울특별시 광진구 자양동 0794-0001 한강아르떼빌,37.5377458648809,127.077347915388,7억
한강아트빌(639-19),71000,서울특별시 광진구 자양동 0639-0019 한강아트빌(639-19),37.5302558701428,127.078945343379,7억 1천
한강우성,178000,서울특별시 광진구 자양동 0087-0001 한강우성,37.5325736855436,127.065722204383,17억 8천
한강팰리스,53000,서울특별시 광진구 중곡동 0107-0038 한강팰리스,37.5560962385756,127.092616324066,5억 3천
한강현대,135000,서울특별시 광진구 자양동 0829-0000 한강현대,37.5330883482377,127.066826558539,13억 5천
한강현대아파트,44500,서울특별시 광진구 광장동 0457-0024 한강현대아파트,37.5419041537347,127.100981694053,4억 4천
한그랑빌2,45000,서울특별시 광진구 군자동 0158-0002 한그랑빌2,37.5557131939807,127.0732957362,4억 5천
한라아파트,98000,서울특별시 광진구 자양동 0762-0000 한라아파트,37.5356576727188,127.070038503855,9억 8천
한성빌라,24500,서울특별시 광진구 구의동 0043-0019 한성빌라,37.5503167208055,127.095306133854,2억 4천
한솔리베르,90000,서울특별시 광진구 자양동 0672-0000 한솔리베르,37.5281408521584,127.084678683607,9억
한신빌,38500,서울특별시 광진구 군자동 0048-0041 한신빌,37.556152220674,127.075487335764,3억 8천
한양,278000,서울특별시 광진구 자양동 0695-0000 한양,37.531444176204,127.091000782641,27억 8천
한양강변빌라트,75000,서울특별시 광진구 구의동 0596-0004 한양강변빌라트,37.533849556285,127.090207194873,7억 5천
한양센트빌,58000,서울특별시 광진구 자양동 0663-0010 한양센트빌,37.5302849793868,127.083136923799,5억 8천
한양에버빌,72000,서울특별시 광진구 자양동 0774-0006 한양에버빌,37.5380705854115,127.079518298336,7억 2천
한양에버빌(628-13),44500,서울특별시 광진구 자양동 0628-0013 한양에버빌(628-13),37.534581591478,127.083379743514,4억 4천
한양에버빌V,50000,서울특별시 광진구 자양동 0774-0003 한양에버빌V,37.5380705854115,127.079518298336,5억
한양팰리스,58000,서울특별시 광진구 중곡동 0247-0021 한양팰리스,37.5633798073673,127.077753807012,5억 8천
한양팰리스(589-7),47000,서울특별시 광진구 자양동 0589-0007 한양팰리스(589-7),37.5307091135724,127.073581706558,4억 7천
한양팰리스(662-16),73000,서울특별시 광진구 자양동 0662-0016 한양팰리스(662-16),37.5311678984977,127.083097061463,7억 3천
한양하이츠빌라,30200,서울특별시 광진구 구의동 0060-0051 한양하이츠빌라,37.5470782727742,127.091418562914,3억
한영그린빌,81000,서울특별시 광진구 자양동 0593-0027 한영그린빌,37.5301698011843,127.076377537785,8억 1천
한영해시안아파트,64500,서울특별시 광진구 구의동 0071-0006 한영해시안아파트,37.5489172581789,127.089948891857,6억 4천
한울터,23000,서울특별시 광진구 중곡동 0097-0008 한울터,37.5551609631655,127.09116293207,2억 3천
한울프라이빗,44000,서울특별시 광진구 중곡동 0233-0069 한울프라이빗,37.5644789185525,127.078591401223,4억 4천
한울피렌체(123-2),22700,서울특별시 광진구 중곡동 0123-0002 한울피렌체(123-2),37.5573950652967,127.087727811386,2억 2천
한일트윈빌A,51200,서울특별시 광진구 구의동 0641-0008 한일트윈빌A,37.5434937534537,127.081817601926,5억 1천
한창주택2동,104300,서울특별시 광진구 자양동 0694-0003 한창주택2동,37.5334450169164,127.089006630934,10억 4천
한화꿈에그린,213000,서울특별시 광진구 자양동 0853-0000 한화꿈에그린,37.5336376083461,127.061846609299,21억 3천
해비치빌,54000,서울특별시 광진구 자양동 0478-0001 해비치빌,37.5315799136534,127.071408629528,5억 4천
해성빌라(288-28),25000,서울특별시 광진구 중곡동 0288-0028 해성빌라(288-28),37.5698816104589,127.08711897568,2억 5천
해피하우스,32000,서울특별시 광진구 구의동 0226-0021 해피하우스,37.5432615659281,127.089991884683,3억 2천
행복한집(47-5),32000,서울특별시 광진구 중곡동 0047-0005 행복한집(47-5),37.5600029612146,127.081627173047,3억 2천
헤렌하우스(772-19),65000,서울특별시 광진구 자양동 0772-0019 헤렌하우스(772-19),37.5384434802504,127.079961667276,6억 5천
현대13차폴라트리움,145000,서울특별시 광진구 구의동 0199-0023 현대13차폴라트리움,37.539418435938,127.094611329543,14억 5천
현대3,98500,서울특별시 광진구 광장동 0484-0000 현대3,37.5406210672303,127.098604360419,9억 8천
현대5,180000,서울특별시 광진구 광장동 0554-0007 현대5,37.5397148467697,127.100097759202,18억
"현대8(801동,802동)",161000,"서울특별시 광진구 광장동 0565-0000 현대8(801동,802동)",37.541939865593,127.099671092254,16억 1천
현대8(803동),134500,서울특별시 광진구 광장동 0569-0000 현대8(803동),37.5416047961619,127.098475191227,13억 4천
현대강변,119000,서울특별시 광진구 자양동 0673-0000 현대강변,37.5284372034525,127.085909787145,11억 9천
현대골든텔,29000,서울특별시 광진구 광장동 0102-0000 현대골든텔,37.5516194181635,127.110947204792,2억 9천
현대그랑빌,60000,서울특별시 광진구 자양동 0679-0007 현대그랑빌,37.53205570176,127.084679941568,6억
현대그린빌,53000,서울특별시 광진구 자양동 0775-0003 현대그린빌,37.5382039791356,127.079984267276,5억 3천
현대그린타운,27800,서울특별시 광진구 중곡동 0599-0002 현대그린타운,37.5707098741828,127.088118559191,2억 7천
현대로얄빌라,44700,서울특별시 광진구 구의동 0210-0019 현대로얄빌라,37.5401620291758,127.09187505231,4억 4천
현대맨숀(586-1),140000,서울특별시 광진구 자양동 0586-0001 현대맨숀(586-1),37.5317357372716,127.073544814041,14억
현대빌라(233-25),39500,서울특별시 광진구 구의동 0233-0025 현대빌라(233-25),37.544563098291,127.087785419214,3억 9천
현대빌라(239-115),18000,서울특별시 광진구 구의동 0239-0115 현대빌라(239-115),37.5417904699469,127.08739858072,1억 8천
현대빌라(35-2),38500,서울특별시 광진구 중곡동 0035-0002 현대빌라(35-2),37.5621173406993,127.08629954075,3억 8천
현대빌라(60-2),34500,서울특별시 광진구 구의동 0060-0002 현대빌라(60-2),37.5481332175872,127.092733665131,3억 4천
현대빌라(73-23),53000,서울특별시 광진구 구의동 0073-0023 현대빌라(73-23),37.5491915869396,127.091039894825,5억 3천
현대빌라트(643-23),170000,서울특별시 광진구 자양동 0643-0023 현대빌라트(643-23),37.5289587058647,127.079872348115,17억
현대아트빌라(241-1),16800,서울특별시 광진구 구의동 0241-0001 현대아트빌라(241-1),37.5408278530217,127.087261901919,1억 6천
현대아트빌라(31-21),27300,서울특별시 광진구 구의동 0031-0021 현대아트빌라(31-21),37.5530279186037,127.093610456989,2억 7천
현대캐슬(194-3),46000,서울특별시 광진구 중곡동 0194-0003 현대캐슬(194-3),37.5695328774427,127.085084461911,4억 6천
현대타운2,22000,서울특별시 광진구 구의동 0220-0055 현대타운2,37.5398755503823,127.090305879076,2억 2천
현대파크빌,52000,서울특별시 광진구 자양동 0666-0027 현대파크빌,37.529122325173,127.083650277871,5억 2천
현대파크빌(B),41300,서울특별시 광진구 구의동 0043-0023 현대파크빌(B),37.5500308653512,127.095267406896,4억 1천
현대팰리스,64170,서울특별시 광진구 구의동 0231-0018 현대팰리스,37.5432620368722,127.08865462063,6억 4천
현대프라임,300000,서울특별시 광진구 구의동 0631-0001 현대프라임,37.5373977464389,127.097621063329,30억
현대하이츠빌라,18000,서울특별시 광진구 중곡동 0051-0033 현대하이츠빌라,37.5589212067061,127.083456882882,1억 8천
"현대하이츠빌라(A,B동)",19000,"서울특별시 광진구 광장동 0388-0003 현대하이츠빌라(A,B동)",37.5475890179171,127.101073554536,1억 9천
현대홈타운12차,248000,서울특별시 광진구 광장동 0580-0000 현대홈타운12차,37.5449488629893,127.103006566384,24억 8천
현진(96-35),53500,서울특별시 광진구 중곡동 0096-0035 현진(96-35),37.5548798952942,127.090285729434,5억 3천
현진빌,39500,서울특별시 광진구 구의동 0031-0001 현진빌,37.5529624060386,127.093736672279,3억 9천
현진빌라(35-24),12000,서울특별시 광진구 구의동 0035-0024 현진빌라(35-24),37.5509646804706,127.095129966449,1억 2천
현진빌라(46-19),36000,서울특별시 광진구 구의동 0046-0019 현진빌라(46-19),37.5504053759011,127.094187151183,3억 6천
현진빌라(69-25),44000,서울특별시 광진구 구의동 0069-0025 현진빌라(69-25),37.5465566719878,127.087632388442,4억 4천
현진시티빌,40000,서울특별시 광진구 구의동 0060-0058 현진시티빌,37.5478722682284,127.090553957448,4억
현진에코빌,31400,서울특별시 광진구 중곡동 0568-0008 현진에코빌,37.5709764973402,127.081573493565,3억 1천
혜성빌2차,55500,서울특별시 광진구 중곡동 0111-0022 혜성빌2차,37.5541216310993,127.091900901064,5억 5천
호동,74000,서울특별시 광진구 군자동 0343-0012 호동,37.5513731992628,127.070599125655,7억 4천
호수빌라,31700,서울특별시 광진구 자양동 0225-0071 호수빌라,37.5391120528295,127.075817180866,3억 1천
홀가하우스,45700,서울특별시 광진구 중곡동 0158-0031 홀가하우스,37.5579307392969,127.080341597531,4억 5천
화양 디펠리체,19000,서울특별시 광진구 화양동 0018-0009 화양 디펠리체,37.5477861709364,127.069644391626,1억 9천
화양동동도센트리움캠퍼스파크,21800,서울특별시 광진구 화양동 0116-0002 화양동동도센트리움캠퍼스파크,37.5475974741756,127.070902005783,2억 1천
화양현대,90000,서울특별시 광진구 화양동 0234-0000 화양현대,37.5445067326266,127.065844703899,9억
황실빌라,40500,서울특별시 광진구 자양동 0513-0007 황실빌라,37.5359217346748,127.07052843728,4억
효성리버카운티,17800,서울특별시 광진구 광장동 0108-0000 효성리버카운티,37.5514205243398,127.110030934525,1억 7천
효성맨숀가동,144184,서울특별시 광진구 자양동 0689-0000 효성맨숀가동,37.5312742924,127.088451151861,14억 4천
효성맨숀나동,146639,서울특별시 광진구 자양동 0689-0007 효성맨숀나동,37.5310948409352,127.088534095287,14억 6천
휘게빌,59500,서울특별시 광진구 중곡동 0246-0054 휘게빌,37.5624615723331,127.077935531598,5억 9천
힐그린하우스(89-21),49000,서울특별시 광진구 중곡동 0089-0021 힐그린하우스(89-21),37.5564024009007,127.090285302808,4억 9천
힐그린하우스(90-4),46000,서울특별시 광진구 중곡동 0090-0004 힐그린하우스(90-4),37.5561409345955,127.090045284034,4억 6천
힐빌라트,33500,서울특별시 광진구 구의동 0020-0012 힐빌라트,37.554656542302,127.095880463454,3억 3천
힐스포레중곡,61700,서울특별시 광진구 중곡동 0169-0053 힐스포레중곡,37.5680869249536,127.084380231627,6억 1천
힐알펜시아,66000,서울특별시 광진구 구의동 0211-0021 힐알펜시아,37.540457165844,127.092491632942,6억 6천
힐카운티8,48000,서울특별시 광진구 구의동 0596-0008 힐카운티8,37.533849556285,127.090207194873,4억 8천
힐카운티9,47500,서울특별시 광진구 구의동 0596-0009 힐카운티9,37.533849556285,127.090207194873,4억 7천
힐하우스,39500,서울특별시 광진구 자양동 0610-0024 힐하우스,37.5342900647094,127.076259773151,3억 9천
